document_id,course_id,course_docs,course_views_30d,institution_id,country,views_past29days,views_h_m24,views_h_m22,views_h_m20,views_h_m18,views_h_m16,views_h_m14,views_h_m12,views_h_m10,views_h_m08,views_h_m06,views_h_m04,views_h_m02,views_d_01
62688237,621197,140,3725,327,US,1,0,0,0,0,0,0,0,0,0,0,0,0,0
62688263,621197,140,3725,327,US,3,0,0,0,0,0,0,0,0,0,0,0,0,0
62688272,621197,140,3725,327,US,3,0,0,0,0,0,0,0,0,0,0,0,0,0
62992132,621197,140,3725,327,US,9,0,0,0,0,0,0,0,0,0,0,0,0,0
63194046,621197,140,3725,327,US,1,0,0,0,0,0,0,0,0,0,0,0,0,0
64253281,621197,140,3725,327,US,2,0,0,0,0,0,0,0,0,0,0,0,0,0
64253543,621197,140,3725,327,US,2,0,0,0,0,0,0,0,0,0,0,0,0,0
64253549,621197,140,3725,327,US,23,0,0,0,0,0,0,0,0,0,0,0,0,0
64253557,621197,140,3725,327,US,2,0,0,0,0,0,0,0,0,0,0,0,0,0
64253560,621197,140,3725,327,US,2,0,0,0,0,0,0,0,0,0,0,0,0,0
65228030,621197,140,3725,327,US,1,0,0,0,0,0,0,0,0,0,0,0,0,0
65575635,621197,140,3725,327,US,317,0,0,0,0,0,0,1,1,0,0,0,0,1
65641607,621197,140,3725,327,US,215,0,0,0,0,0,0,1,0,0,0,0,0,0
65684972,621197,140,3725,327,US,4,0,0,0,0,0,0,0,0,0,0,0,0,0
66214083,621197,140,3725,327,US,7,0,0,1,0,0,0,0,0,0,0,0,0,0
66403474,621197,140,3725,327,US,3,0,0,0,0,0,0,0,0,0,0,0,0,0
67881255,621197,140,3725,327,US,4,0,0,0,0,0,0,0,0,0,0,0,0,0
67881272,621197,140,3725,327,US,2,0,0,0,0,0,0,0,0,0,0,0,0,0
67881281,621197,140,3725,327,US,3,0,0,0,0,0,0,0,0,0,0,0,0,0
68171487,621197,140,3725,327,US,5,0,0,0,0,0,0,0,0,0,0,0,0,0
68171492,621197,140,3725,327,US,5,0,0,0,0,0,0,0,0,0,0,0,0,0
68171498,621197,140,3725,327,US,6,0,0,0,0,0,0,0,0,0,0,0,0,0
68171505,621197,140,3725,327,US,7,0,0,0,0,0,0,0,0,0,0,0,0,0
68171509,621197,140,3725,327,US,5,0,0,0,0,0,0,0,0,0,0,0,0,0
73023445,621197,140,3725,327,US,7,0,0,0,0,0,0,0,0,0,0,0,0,0
76970687,621197,140,3725,327,US,2,0,0,0,0,0,0,0,0,0,0,0,0,0
76970711,621197,140,3725,327,US,4,0,0,0,0,0,0,0,0,0,0,0,0,0
83234693,621197,140,3725,327,US,2,0,0,0,0,0,0,0,0,0,0,0,0,0
83939712,621197,140,3725,327,US,7,0,0,0,0,0,0,0,0,0,0,0,0,0
84704301,621197,140,3725,327,US,5,0,0,0,0,0,0,0,0,0,0,0,0,0
85096532,621197,140,3725,327,US,17,0,0,0,0,0,0,0,0,0,1,0,0,0
85821475,621197,140,3725,327,US,2,0,0,0,0,0,0,0,0,0,0,0,0,0
87034504,621197,140,3725,327,US,10,0,0,0,0,0,0,0,0,0,0,0,0,0
87034784,621197,140,3725,327,US,6,0,0,0,0,0,0,0,0,0,0,0,0,0
87280359,621197,140,3725,327,US,33,0,0,0,0,0,0,0,0,0,0,0,0,0
88880629,621197,140,3725,327,US,1,0,0,0,0,0,0,0,0,0,0,0,0,0
89982945,621197,140,3725,327,US,2,0,0,0,0,0,0,0,0,0,0,0,0,0
89982955,621197,140,3725,327,US,3,0,0,0,0,0,0,0,0,0,0,0,0,0
90016477,621197,140,3725,327,US,19,0,0,0,0,0,0,1,0,0,0,0,0,0
92219958,621197,140,3725,327,US,43,0,1,2,0,0,0,0,0,0,0,0,0,1
92245549,621197,140,3725,327,US,3,0,0,0,0,0,0,0,0,0,0,0,0,0
92779576,621197,140,3725,327,US,6,0,0,0,0,0,0,0,0,0,0,0,0,0
96749221,621197,140,3725,327,US,3,0,0,0,0,0,0,0,0,0,0,0,0,0
97331755,621197,140,3725,327,US,6,0,0,0,0,0,0,0,0,0,0,0,0,0
97734249,621197,140,3725,327,US,30,0,0,0,0,0,0,1,0,0,0,0,0,0
97734266,621197,140,3725,327,US,45,0,0,0,0,0,0,0,0,0,0,0,0,0
98482988,621197,140,3725,327,US,4,0,0,0,0,0,0,0,0,0,0,0,0,0
99708521,621197,140,3725,327,US,12,0,0,0,0,0,0,0,0,0,0,0,0,0
6158103,3907230,184,2657,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6158104,3907230,184,2657,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6158107,3907230,184,2657,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6158109,3907230,184,2657,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6158124,3907230,184,2657,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6159384,3907230,184,2657,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6159385,3907230,184,2657,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6159387,3907230,184,2657,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6159388,3907230,184,2657,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6159398,3907230,184,2657,327,US,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6159399,3907230,184,2657,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6159400,3907230,184,2657,327,US,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6172496,3907230,184,2657,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6172497,3907230,184,2657,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6172508,3907230,184,2657,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6172538,3907230,184,2657,327,US,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6182641,3907230,184,2657,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6182643,3907230,184,2657,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10035117,3907230,184,2657,327,US,5,0,0,0,0,0,0,0,0,0,0,0,0,0
13993084,3907230,184,2657,327,US,14,0,0,0,0,0,0,0,0,0,0,0,0,0
13993094,3907230,184,2657,327,US,19,0,0,0,0,0,0,0,0,0,0,0,0,0
13993107,3907230,184,2657,327,US,120,0,1,0,0,1,1,0,1,0,0,0,2,3
16280319,3907230,184,2657,327,US,8,0,0,0,0,0,0,0,0,0,0,0,0,0
16562388,3907230,184,2657,327,US,2,0,0,0,0,0,0,0,0,0,0,0,0,0
17790414,3907230,184,2657,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19103986,3907230,184,2657,327,US,24,0,0,0,0,0,0,0,0,0,0,0,0,0
19104026,3907230,184,2657,327,US,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19104031,3907230,184,2657,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19118634,3907230,184,2657,327,US,37,0,0,0,0,0,0,0,0,0,0,0,0,0
19144643,3907230,184,2657,327,US,17,0,0,0,0,0,0,0,0,0,0,0,0,0
19144653,3907230,184,2657,327,US,2,0,0,0,0,0,0,0,0,0,0,0,0,0
19397134,3907230,184,2657,327,US,5,0,0,0,0,0,0,0,0,0,0,0,0,0
23000622,3907230,184,2657,327,US,2,0,0,0,0,0,0,0,0,0,0,0,0,0
23085736,3907230,184,2657,327,US,16,0,0,0,0,0,0,0,0,0,0,0,0,0
23788135,3907230,184,2657,327,US,4,0,0,0,0,0,0,0,0,0,0,0,0,0
25753400,3907230,184,2657,327,US,3,0,0,0,0,0,0,0,0,0,0,0,0,0
27340931,3907230,184,2657,327,US,2,0,0,0,0,0,0,0,0,0,0,0,0,0
29076156,3907230,184,2657,327,US,11,0,0,0,0,0,0,0,0,0,0,0,0,0
29382911,3907230,184,2657,327,US,1,0,0,0,0,0,0,0,0,0,0,0,0,0
29519619,3907230,184,2657,327,US,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30192521,3907230,184,2657,327,US,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30625018,3907230,184,2657,327,US,2,0,0,0,0,0,0,0,0,0,0,0,0,0
31267906,3907230,184,2657,327,US,37,0,0,0,0,0,0,0,0,0,0,0,0,0
32359794,3907230,184,2657,327,US,4,0,0,0,0,0,0,0,0,0,0,0,0,0
32854393,3907230,184,2657,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32854396,3907230,184,2657,327,US,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32854402,3907230,184,2657,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32854405,3907230,184,2657,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33520589,3907230,184,2657,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34721940,3907230,184,2657,327,US,1,0,0,0,0,0,0,0,0,0,0,0,0,1
35175570,3907230,184,2657,327,US,1,0,0,0,0,0,0,0,0,0,0,0,0,0
36280850,3907230,184,2657,327,US,28,0,0,0,0,0,0,0,0,0,0,0,0,0
36391180,3907230,184,2657,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36391637,3907230,184,2657,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36481851,3907230,184,2657,327,US,3,0,0,0,0,0,0,0,0,0,0,0,0,0
36481858,3907230,184,2657,327,US,3,0,0,0,0,0,0,0,0,0,0,0,0,0
36481898,3907230,184,2657,327,US,1,0,0,0,0,0,0,0,0,0,0,0,0,0
36481904,3907230,184,2657,327,US,2,0,0,0,0,0,0,0,0,0,0,0,0,0
36481948,3907230,184,2657,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37462814,3907230,184,2657,327,US,1,0,0,0,0,0,0,0,0,0,0,0,0,0
37462821,3907230,184,2657,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37462832,3907230,184,2657,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37755576,3907230,184,2657,327,US,15,0,0,0,0,0,0,0,0,0,0,0,0,0
38472818,3907230,184,2657,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38472830,3907230,184,2657,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38472837,3907230,184,2657,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38472854,3907230,184,2657,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41107901,3907230,184,2657,327,US,52,0,0,0,0,0,0,0,0,0,0,0,0,0
44900613,3907230,184,2657,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45272458,3907230,184,2657,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46318992,3907230,184,2657,327,US,2,0,0,0,0,0,0,0,0,0,0,0,0,0
46461236,3907230,184,2657,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49848072,3907230,184,2657,327,US,45,0,0,0,0,0,0,0,0,0,0,0,0,0
49848114,3907230,184,2657,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49848148,3907230,184,2657,327,US,8,0,0,0,0,0,0,0,0,0,0,0,0,0
50919879,3907230,184,2657,327,US,2,0,0,0,0,0,0,0,0,0,0,0,0,0
53868362,3907230,184,2657,327,US,2,0,0,0,0,0,0,0,0,0,0,0,0,0
55151521,3907230,184,2657,327,US,154,0,0,0,0,0,0,0,0,0,0,0,0,0
60389504,3907230,184,2657,327,US,1,0,0,0,0,0,0,0,0,0,0,0,0,0
60465802,3907230,184,2657,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60465835,3907230,184,2657,327,US,1,0,0,0,0,0,0,0,0,0,0,0,0,0
60465852,3907230,184,2657,327,US,6,0,0,0,0,0,0,0,0,0,0,0,0,0
60465857,3907230,184,2657,327,US,10,0,0,0,0,0,0,0,0,0,0,0,1,2
60465870,3907230,184,2657,327,US,6,0,0,0,0,0,0,0,0,0,0,0,0,0
60540420,3907230,184,2657,327,US,2,0,0,0,0,0,0,0,0,0,0,0,0,0
61221197,3907230,184,2657,327,US,23,0,0,0,0,0,0,0,0,0,0,0,0,0
61221200,3907230,184,2657,327,US,8,0,0,0,0,0,0,0,1,0,0,0,0,1
63068724,3907230,184,2657,327,US,6,0,0,0,0,0,0,0,0,0,0,0,0,0
63115377,3907230,184,2657,327,US,3,0,0,0,0,0,0,0,0,0,0,0,0,0
63432978,3907230,184,2657,327,US,16,0,0,3,1,0,0,0,0,0,0,0,0,0
63541290,3907230,184,2657,327,US,85,0,0,0,0,0,0,0,0,0,0,0,0,0
63541319,3907230,184,2657,327,US,81,0,0,0,2,3,0,2,3,0,0,0,0,3
63641825,3907230,184,2657,327,US,36,0,0,0,0,0,0,0,0,0,0,0,0,0
64779925,3907230,184,2657,327,US,426,0,0,0,0,0,0,1,0,0,0,0,0,0
65403959,3907230,184,2657,327,US,6,0,0,0,0,0,0,0,0,0,0,0,0,0
65596222,3907230,184,2657,327,US,52,0,0,0,0,0,0,0,0,0,0,0,0,0
65678448,3907230,184,2657,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66009264,3907230,184,2657,327,US,6,0,0,0,0,0,0,0,0,0,0,0,0,0
66971601,3907230,184,2657,327,US,11,0,0,0,0,0,0,0,0,0,0,0,0,0
67613103,3907230,184,2657,327,US,27,0,1,0,0,0,1,0,0,0,0,0,1,1
67613107,3907230,184,2657,327,US,6,0,0,0,0,0,1,0,0,0,0,0,1,2
68022062,3907230,184,2657,327,US,36,0,0,0,0,0,0,0,0,0,0,0,0,0
68142608,3907230,184,2657,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68142629,3907230,184,2657,327,US,11,0,0,0,0,0,0,0,0,0,0,0,0,0
68547485,3907230,184,2657,327,US,2,0,0,0,0,0,0,0,0,0,0,0,0,0
69095589,3907230,184,2657,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69438816,3907230,184,2657,327,US,17,0,0,0,0,0,0,0,0,0,0,0,0,1
70119032,3907230,184,2657,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70119191,3907230,184,2657,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71208215,3907230,184,2657,327,US,74,0,0,0,0,0,0,0,0,0,0,0,0,0
71662145,3907230,184,2657,327,US,12,0,0,0,0,0,0,0,0,0,0,0,0,0
71845361,3907230,184,2657,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72782433,3907230,184,2657,327,US,1,0,0,0,0,0,0,0,0,0,0,0,0,0
72927302,3907230,184,2657,327,US,21,0,0,0,0,0,0,0,0,0,0,0,0,0
73051796,3907230,184,2657,327,US,2,0,0,0,0,0,0,0,0,0,0,0,0,0
73051836,3907230,184,2657,327,US,7,0,0,0,0,0,0,0,0,0,0,0,0,0
73775439,3907230,184,2657,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74134293,3907230,184,2657,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74765439,3907230,184,2657,327,US,76,0,0,0,0,0,0,0,0,0,0,0,0,0
74765452,3907230,184,2657,327,US,326,0,0,0,0,1,0,0,1,0,0,0,0,1
75012789,3907230,184,2657,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75336583,3907230,184,2657,327,US,7,0,0,0,0,0,0,0,0,0,0,0,0,0
75336634,3907230,184,2657,327,US,3,0,0,0,0,0,0,0,0,0,0,0,0,0
75904548,3907230,184,2657,327,US,2,0,0,0,0,0,0,0,0,0,0,0,0,0
76970675,3907230,184,2657,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77779799,3907230,184,2657,327,US,8,0,0,0,0,0,0,0,0,0,0,0,0,0
78133853,3907230,184,2657,327,US,14,0,0,0,0,0,0,0,0,0,0,0,0,0
78139489,3907230,184,2657,327,US,3,0,0,0,0,0,0,0,0,0,0,0,0,0
79052887,3907230,184,2657,327,US,4,0,0,0,0,0,0,0,0,0,0,0,0,0
79175014,3907230,184,2657,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79337754,3907230,184,2657,327,US,1,0,0,0,0,0,0,0,0,0,0,0,0,0
79342565,3907230,184,2657,327,US,2,0,0,0,0,0,0,0,0,0,0,0,0,0
81432189,3907230,184,2657,327,US,5,0,0,0,0,0,0,0,0,0,0,0,0,1
81432192,3907230,184,2657,327,US,1,0,0,0,0,0,0,0,0,0,0,0,0,0
81432196,3907230,184,2657,327,US,8,0,0,0,0,1,0,0,0,0,0,0,1,2
81432200,3907230,184,2657,327,US,4,0,0,0,0,0,0,0,0,0,0,0,0,1
81432201,3907230,184,2657,327,US,5,0,0,0,0,0,0,0,0,0,0,0,0,1
81432203,3907230,184,2657,327,US,10,0,0,0,0,0,0,0,0,0,0,0,0,0
81432205,3907230,184,2657,327,US,17,0,0,0,0,0,0,0,1,0,0,0,0,1
81448130,3907230,184,2657,327,US,22,0,0,0,0,0,0,0,0,0,0,0,0,0
81448134,3907230,184,2657,327,US,2,0,0,0,0,0,0,0,0,0,0,0,0,0
81661035,3907230,184,2657,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82198413,3907230,184,2657,327,US,20,0,0,0,0,0,0,0,0,0,0,0,0,0
82480253,3907230,184,2657,327,US,1,0,0,0,0,0,0,0,0,0,0,0,0,0
83199897,3907230,184,2657,327,US,1,0,0,0,0,0,0,0,0,0,0,0,0,0
83969484,3907230,184,2657,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84238727,3907230,184,2657,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84571016,3907230,184,2657,327,US,3,0,0,0,0,0,0,0,0,0,0,0,0,0
84571021,3907230,184,2657,327,US,18,0,0,0,0,0,0,1,0,0,0,0,0,0
85704559,3907230,184,2657,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85948633,3907230,184,2657,327,US,4,0,0,0,0,0,0,0,0,0,0,0,0,0
86352532,3907230,184,2657,327,US,2,0,0,0,0,0,0,0,0,0,0,0,0,0
86521687,3907230,184,2657,327,US,16,0,0,0,0,0,0,0,0,0,0,0,0,0
86605941,3907230,184,2657,327,US,24,0,0,0,0,0,0,0,0,0,0,0,0,0
88549249,3907230,184,2657,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88874217,3907230,184,2657,327,US,92,0,0,0,0,0,0,0,0,0,0,0,0,0
89022883,3907230,184,2657,327,US,84,0,0,0,0,0,0,0,0,0,0,0,0,0
90965155,3907230,184,2657,327,US,13,0,0,0,0,0,0,0,0,0,0,0,0,0
91318594,3907230,184,2657,327,US,3,0,0,0,0,0,0,0,0,0,0,0,0,1
91903612,3907230,184,2657,327,US,11,0,0,0,0,0,0,0,0,0,0,0,0,0
91903617,3907230,184,2657,327,US,2,0,0,0,0,0,0,0,0,0,0,0,0,0
92120057,3907230,184,2657,327,US,1,0,0,0,0,0,0,0,0,0,0,0,0,0
92156577,3907230,184,2657,327,US,32,0,0,0,0,0,0,0,0,0,0,0,0,0
92299973,3907230,184,2657,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92299983,3907230,184,2657,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92299987,3907230,184,2657,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92299996,3907230,184,2657,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92444722,3907230,184,2657,327,US,1,0,0,0,0,0,0,0,0,0,0,0,0,0
95690415,3907230,184,2657,327,US,2,0,0,0,0,0,0,0,0,0,0,0,0,0
95690420,3907230,184,2657,327,US,15,0,0,0,0,0,0,0,0,0,0,0,0,0
96270684,3907230,184,2657,327,US,1,0,0,0,0,0,0,0,0,0,0,0,0,0
97321144,3907230,184,2657,327,US,4,0,0,0,0,0,0,0,0,0,0,0,0,0
97321156,3907230,184,2657,327,US,1,0,0,0,0,0,0,0,0,0,0,0,0,0
97476304,3907230,184,2657,327,US,2,0,0,0,0,0,0,0,0,0,0,0,0,0
97744669,3907230,184,2657,327,US,16,0,0,0,0,0,0,0,0,0,0,0,1,1
97744678,3907230,184,2657,327,US,12,0,0,0,0,0,0,0,0,0,0,0,0,0
97744684,3907230,184,2657,327,US,14,0,0,0,0,0,0,0,0,0,0,0,0,1
97744743,3907230,184,2657,327,US,37,0,0,0,0,0,0,0,0,0,0,0,0,0
97744768,3907230,184,2657,327,US,5,0,0,0,0,0,0,0,1,0,0,0,0,1
97846440,3907230,184,2657,327,US,14,0,0,0,0,0,0,0,0,0,0,0,0,0
97867218,3907230,184,2657,327,US,1,0,0,0,0,0,0,0,0,0,0,0,0,0
97903774,3907230,184,2657,327,US,3,0,0,0,0,0,0,0,0,0,0,0,0,0
98214417,3907230,184,2657,327,US,3,0,0,0,0,0,0,0,0,0,0,0,0,0
99055957,3907230,184,2657,327,US,16,0,0,0,0,0,0,0,0,0,0,0,0,0
9904179,4527754,767,1685,327,US,32,0,0,2,0,0,0,2,1,2,1,0,0,8
10569652,4527754,767,1685,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11673727,4527754,767,1685,327,US,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11673739,4527754,767,1685,327,US,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11673742,4527754,767,1685,327,US,5,0,0,0,0,0,0,0,0,0,1,0,0,0
12053090,4527754,767,1685,327,US,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12053215,4527754,767,1685,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12320959,4527754,767,1685,327,US,3,0,0,0,0,0,0,0,0,0,0,0,0,0
12320964,4527754,767,1685,327,US,2,0,0,0,0,0,0,0,0,0,0,0,0,0
13112007,4527754,767,1685,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13112048,4527754,767,1685,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13491076,4527754,767,1685,327,US,1,0,0,0,0,0,0,0,0,0,0,0,0,1
13491202,4527754,767,1685,327,US,13,0,0,0,0,0,0,0,0,0,0,0,0,0
13491218,4527754,767,1685,327,US,2,0,0,0,0,0,0,0,0,0,0,0,0,0
13491239,4527754,767,1685,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13566237,4527754,767,1685,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13566258,4527754,767,1685,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13579596,4527754,767,1685,327,US,22,0,0,1,1,0,1,0,0,0,0,0,0,1
13579598,4527754,767,1685,327,US,16,0,0,0,1,0,0,0,0,0,0,0,0,0
13579599,4527754,767,1685,327,US,2,0,0,0,1,0,0,0,0,0,0,0,0,0
13821624,4527754,767,1685,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15231797,4527754,767,1685,327,US,12,0,0,0,0,0,0,0,1,0,0,0,0,0
15730692,4527754,767,1685,327,US,14,0,0,0,0,1,0,0,0,0,0,0,0,1
15730696,4527754,767,1685,327,US,3,0,0,0,0,0,0,0,0,0,0,0,0,0
15730698,4527754,767,1685,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15759878,4527754,767,1685,327,US,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16129598,4527754,767,1685,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16427463,4527754,767,1685,327,US,6,0,0,0,1,0,0,0,0,0,0,0,0,0
16570229,4527754,767,1685,327,US,6,0,1,0,0,0,0,2,0,0,0,0,0,0
17299824,4527754,767,1685,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17551855,4527754,767,1685,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17551866,4527754,767,1685,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17916300,4527754,767,1685,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18116309,4527754,767,1685,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18174159,4527754,767,1685,327,US,4,0,0,0,0,0,0,0,0,0,0,0,0,0
18178110,4527754,767,1685,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18200407,4527754,767,1685,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18349070,4527754,767,1685,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18349074,4527754,767,1685,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18408958,4527754,767,1685,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18408963,4527754,767,1685,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18408992,4527754,767,1685,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18408998,4527754,767,1685,327,US,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18409010,4527754,767,1685,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18455275,4527754,767,1685,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18484038,4527754,767,1685,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18637275,4527754,767,1685,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18637277,4527754,767,1685,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19058264,4527754,767,1685,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19102212,4527754,767,1685,327,US,3,0,0,0,0,0,0,0,0,0,0,0,0,0
19102213,4527754,767,1685,327,US,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19236134,4527754,767,1685,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19344339,4527754,767,1685,327,US,7,0,0,0,0,0,0,0,0,0,0,0,0,0
19401293,4527754,767,1685,327,US,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19515449,4527754,767,1685,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19525899,4527754,767,1685,327,US,2,0,0,0,0,0,0,0,0,0,0,0,0,0
19598105,4527754,767,1685,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19598162,4527754,767,1685,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20198197,4527754,767,1685,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20295814,4527754,767,1685,327,US,21,0,0,0,0,0,0,0,0,0,0,0,0,0
20328234,4527754,767,1685,327,US,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20369389,4527754,767,1685,327,US,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20571945,4527754,767,1685,327,US,5,0,0,0,0,0,0,0,1,0,0,0,0,0
22163431,4527754,767,1685,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22198053,4527754,767,1685,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22268562,4527754,767,1685,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22497394,4527754,767,1685,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22511025,4527754,767,1685,327,US,4,0,0,0,0,0,0,0,0,0,0,0,0,0
22625491,4527754,767,1685,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23339498,4527754,767,1685,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23370675,4527754,767,1685,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23370692,4527754,767,1685,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23670954,4527754,767,1685,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23745809,4527754,767,1685,327,US,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24080557,4527754,767,1685,327,US,7,0,0,0,0,0,0,0,0,0,0,0,0,0
24949274,4527754,767,1685,327,US,12,0,0,0,0,0,0,0,0,0,0,0,0,0
25156811,4527754,767,1685,327,US,8,0,0,0,0,0,0,0,0,0,0,0,0,0
